make,model,manufactured,reg_date,type_of_vehicle,category,transmission,power,engine_cap,no_of_owners,depreciation,coe,dereg_value,mileage,omv,arf,price,registration_year
mazda,2,2015.0,2015-11-23,luxury sedan,"parf car, premium ad car",auto,121.0,1998.0,3.0,10810.0,60689,18148.0,120000.0,18848.0,18848.0,23288.0,2015
toyota,sienta,2017.0,2017-12-21,mpv,"parf car, hybrid cars",auto,73.0,1496.0,2.0,17070.0,41617,17879.0,91000.0,25272.0,5000.0,62500.0,2017
honda,accord,2007.0,2007-11-23,sports car,"coe car, premium ad car",manual,162.0,1998.0,6.0,22480.0,50168,16466.0,188000.0,26586.0,29245.0,73800.0,2007
toyota,hiace,2020.0,2020-08-28,van,-,manual,,2982.0,1.0,12880.0,23836,14589.0,110536.0,28138.0,1407.0,78828.0,2020
bentley,mulsanne,2011.0,2011-10-28,luxury sedan,"coe car, rare & exotic, premium ad car, low mileage car",auto,377.0,6752.0,6.0,67020.0,40714,26670.0,52500.0,377727.0,377727.0,439000.0,2011
hyundai,starex,2016.0,2016-05-04,van,direct owner sale,auto,,2497.0,1.0,11870.0,43002,7175.0,130000.0,22517.0,1126.0,19800.0,2016
hyundai,elantra,2018.0,2018-11-15,mid-sized sedan,"parf car, premium ad car",auto,93.0,1591.0,1.0,13280.0,28199,22713.0,98000.0,14645.0,14645.0,65988.0,2018
mini,cooper,2011.0,2011-03-31,sports car,coe car,auto,135.0,1598.0,4.0,10770.0,32875,20148.0,212000.0,30208.0,30208.0,65988.0,2011
opel,mokka,2023.0,2024-03-25,suv,"parf car, almost new car, consignment car, low mileage car, electric cars",auto,97.0,,1.0,15280.0,85489,69889.0,4000.0,35712.0,1997.0,148000.0,2024
mitsubishi,asx,2016.0,2016-03-31,suv,parf car,auto,110.0,1998.0,2.0,13790.0,50089,17717.0,146717.0,17342.0,17342.0,31188.0,2016
nissan,nv200,2015.0,2016-03-01,van,direct owner sale,auto,,1597.0,2.0,10650.0,4921,799.0,256000.0,15883.0,795.0,17300.0,2016
volvo,s60,2016.0,2016-04-29,luxury sedan,"parf car, premium ad car",auto,180.0,1969.0,5.0,12060.0,47604,23930.0,98000.0,26206.0,28689.0,35000.0,2016
audi,a3,2013.0,2014-03-26,luxury sedan,coe car,auto,90.0,1395.0,3.0,12960.0,39619,36623.0,130000.0,27226.0,15117.0,59900.0,2014
lamborghini,gallardo,2012.0,2012-10-12,sports car,"coe car, premium ad car, low mileage car",auto,412.0,5204.0,5.0,41450.0,83464,64393.0,36000.0,233420.0,233420.0,319800.0,2012
porsche,911,2002.0,2002-08-07,sports car,"coe car, premium ad car",auto,,3600.0,6.0,28980.0,93644,74582.0,124500.0,171029.0,222338.0,230800.0,2002
audi,q3,2019.0,2019-12-03,suv,"parf car, low mileage car",auto,110.0,1395.0,1.0,19090.0,42020,45254.0,41000.0,27687.0,30762.0,116800.0,2019
mazda,rx-8,2007.0,2007-10-04,sports car,coe car,auto,158.0,1308.0,3.0,18440.0,42564,14052.0,147000.0,35485.0,39034.0,60888.0,2007
volkswagen,caddy,2019.0,2020-11-26,van,premium ad car,auto,,1968.0,1.0,10070.0,33089,20633.0,88731.0,28246.0,1413.0,62800.0,2020
chevrolet,orlando,2017.0,2017-06-28,mpv,parf car,auto,103.0,1362.0,1.0,12190.0,47501,23403.0,92883.0,15645.0,15645.0,43800.0,2017
subaru,impreza,2005.0,2005-06-17,sports car,"coe car, premium ad car, low mileage car",manual,165.0,1994.0,3.0,36720.0,74629,6870.0,123000.0,21689.0,23858.0,33800.0,2005
honda,jazz,2018.0,2018-04-11,hatchback,"parf car, premium ad car, low mileage car",auto,73.0,1318.0,3.0,14200.0,38830,17927.0,59885.0,15682.0,5682.0,54888.0,2018
mazda,3,2017.0,2017-10-13,mid-sized sedan,parf car,auto,88.0,1496.0,2.0,12820.0,41761,20335.0,129000.0,15443.0,10443.0,46800.0,2017
audi,a1,2019.0,2019-11-22,hatchback,parf car,auto,85.0,999.0,2.0,15670.0,32000,36181.0,86000.0,23590.0,25026.0,97800.0,2019
toyota,sienta,2016.0,2016-08-19,mpv,"parf car, premium ad car, sgcarmart warranty cars",auto,80.0,1496.0,1.0,16010.0,53334,17578.0,109999.0,19960.0,9960.0,39800.0,2016
lexus,nx,2016.0,2017-01-26,suv,"parf car, consignment car",auto,175.0,1998.0,4.0,23640.0,52807,48100.0,155000.0,47062.0,57887.0,88800.0,2017
mercedes-benz,e200,2000.0,2000-05-24,luxury sedan,"coe car, premium ad car",auto,,1998.0,3.0,10140.0,33018,15559.0,148750.0,45917.0,64284.0,47800.0,2000
honda,vezel,2016.0,2016-05-17,suv,"parf car, hybrid cars",auto,112.0,1496.0,4.0,19470.0,46667,11700.0,98000.0,24594.0,5000.0,39888.0,2016
,golf,2015.0,2016-03-09,hatchback,"parf car, premium ad car",auto,92.0,1395.0,3.0,15490.0,43000,12386.0,92000.0,20482.0,10675.0,28800.0,2016
kia,carens,2016.0,2016-11-23,mpv,parf car,auto,104.0,1685.0,3.0,15220.0,56206,26543.0,81000.0,24569.0,21397.0,47800.0,2016
mercedes-benz,s320l,2019.0,2019-11-26,luxury sedan,"parf car, premium ad car",auto,200.0,2996.0,1.0,29040.0,41361,119390.0,62000.0,87297.0,129135.0,222800.0,2019
mazda,2,2017.0,2017-08-21,suv,"parf car, low mileage car",auto,143.0,2488.0,2.0,17900.0,50001,37688.0,63000.0,29652.0,33513.0,73700.0,2017
bmw,x1,2019.0,2019-05-31,suv,parf car,auto,103.0,1499.0,2.0,18070.0,47000,49855.0,64783.0,35730.0,42022.0,107800.0,2019
hyundai,avante,2019.0,2020-03-12,mid-sized sedan,parf car,auto,93.0,1591.0,1.0,13850.0,30010,26677.0,54000.0,12932.0,12932.0,84800.0,2020
hyundai,ioniq,2023.0,2023-11-29,hatchback,"parf car, almost new car, premium ad car, electric cars",auto,107.0,,1.0,19360.0,104000,84636.0,10067.0,39225.0,1915.0,180000.0,2023
suzuki,every,2022.0,2022-05-30,van,-,auto,,658.0,3.0,8100.0,30864,24311.0,34000.0,14135.0,707.0,63800.0,2022
hyundai,kona,2018.0,2018-04-27,suv,"parf car, premium ad car",manual,88.0,998.0,2.0,12520.0,38510,17820.0,125000.0,11345.0,5000.0,49888.0,2018
mercedes-benz,e200,2010.0,2010-12-20,sports car,coe car,auto,135.0,1796.0,2.0,13960.0,34935,21995.0,166000.0,58555.0,58555.0,87888.0,2010
audi,r8,2007.0,2008-07-29,sports car,"coe car, premium ad car, low mileage car",auto,309.0,4163.0,6.0,33930.0,36888,15210.0,130000.0,139188.0,139188.0,139888.0,2008
bmw,x3,2017.0,2017-09-26,suv,"parf car, premium ad car",auto,135.0,1997.0,2.0,22220.0,49189,46802.0,109115.0,39403.0,47165.0,96500.0,2017
bmw,216d,2018.0,2018-06-29,hatchback,"parf car, premium ad car",auto,85.0,1496.0,1.0,16820.0,38389,33759.0,79000.0,31486.0,26081.0,81000.0,2018
nissan,qashqai,2016.0,2016-09-27,suv,parf car,auto,85.0,1197.0,2.0,11310.0,50000,18844.0,110335.0,18689.0,13689.0,30888.0,2016
toyota,land,2023.0,2024-03-15,suv,"parf car, rare & exotic, almost new car, low mileage car",auto,305.0,3444.0,1.0,37540.0,94006,158816.0,2000.0,61444.0,89610.0,410888.0,2024
mercedes-benz,amg,2017.0,2017-12-21,suv,"parf car, premium ad car, low mileage car, sgcarmart warranty cars",auto,150.0,2143.0,1.0,26180.0,47002,64136.0,61110.0,56582.0,73848.0,126800.0,2017
honda,vezel,2016.0,2017-06-01,suv,"parf car, premium ad car",auto,96.0,1496.0,2.0,13960.0,51600,22472.0,111846.0,22392.0,13349.0,45800.0,2017
volkswagen,scirocco,2011.0,2011-04-11,sports car,"coe car, premium ad car, low mileage car",auto,188.0,1984.0,4.0,16620.0,47316,31890.0,110000.0,35187.0,35187.0,112000.0,2011
,vezel,2021.0,2022-01-21,suv,"parf car, low mileage car",auto,87.0,1496.0,1.0,15540.0,58801,50949.0,25700.0,23572.0,10001.0,119800.0,2022
mercedes-benz,amg,2022.0,2023-11-29,suv,"parf car, almost new car, premium ad car, sgcarmart warranty cars",auto,225.0,1991.0,1.0,26780.0,135336,151395.0,9400.0,45001.0,57502.0,279860.0,2023
maserati,levante,2019.0,2020-02-28,suv,"parf car, low mileage car",auto,257.0,2979.0,2.0,35990.0,30890,89091.0,41256.0,68980.0,96164.0,245800.0,2020
volkswagen,touareg,2019.0,2020-06-18,suv,"parf car, premium ad car",auto,250.0,2995.0,2.0,31240.0,32500,82271.0,65000.0,63144.0,85660.0,230500.0,2020
volkswagen,passat,2018.0,2018-10-19,luxury sedan,parf car,auto,132.0,1798.0,1.0,15070.0,31307,33782.0,84000.0,26305.0,28827.0,79888.0,2018
mercedes-benz,cla180,2023.0,2024-01-02,luxury sedan,"parf car, direct owner sale, almost new car, low mileage car, hybrid cars",auto,96.0,1332.0,1.0,19920.0,85000,99766.0,3000.0,35967.0,42354.0,209800.0,2024
aston martin,rapide,2011.0,2012-02-29,sports car,"coe car, direct owner sale, low mileage car",auto,350.0,5935.0,6.0,39460.0,58124,42423.0,64375.0,248401.0,248401.0,288000.0,2012
mercedes-benz,amg,2020.0,2020-09-10,suv,"parf car, rare & exotic, premium ad car, low mileage car",auto,430.0,3982.0,1.0,84490.0,35889,205129.0,15000.0,150918.0,243653.0,648888.0,2020
volvo,s60,2016.0,2016-09-09,luxury sedan,"parf car, premium ad car",auto,90.0,1498.0,1.0,13930.0,51506,27937.0,105000.0,25281.0,27394.0,44800.0,2016
bmw,x1,2016.0,2017-02-24,suv,"parf car, premium ad car, sgcarmart warranty cars",auto,100.0,1499.0,1.0,18800.0,48209,31148.0,106100.0,30895.0,30253.0,65800.0,2017
porsche,cayenne,2012.0,2012-12-26,suv,"coe car, premium ad car, hybrid cars",auto,245.0,2995.0,4.0,18430.0,109363,87490.0,147000.0,114994.0,68997.0,155800.0,2012
volkswagen,scirocco,2010.0,2011-01-10,sports car,"coe car, consignment car",auto,118.0,1390.0,6.0,13640.0,18238,5027.0,215600.0,25316.0,25316.0,18800.0,2011
ferrari,f8,2022.0,2022-09-19,sports car,"parf car, rare & exotic, low mileage car",auto,530.0,3902.0,1.0,106460.0,110003,519153.0,2600.0,288576.0,574868.0,1150788.0,2022
toyota,harrier,2016.0,2016-05-30,suv,"parf car, premium ad car",auto,111.0,1986.0,1.0,17790.0,49000,25357.0,84232.0,30885.0,30239.0,46800.0,2016
hino,xzu710r,2024.0,2024-07-29,truck,"almost new car, premium ad car",manual,,4009.0,1.0,12520.0,66328,53062.0,68.0,25521.0,1277.0,124800.0,2024
subaru,forester,2018.0,2018-09-17,suv,"parf car, premium ad car",auto,110.0,1995.0,2.0,14560.0,32001,23158.0,114000.0,13619.0,13619.0,68800.0,2018
toyota,regiusace,2016.0,2016-07-27,van,premium ad car,manual,,2982.0,1.0,16470.0,4537,958.0,120220.0,27304.0,1366.0,34800.0,2016
toyota,altis,2015.0,2015-10-28,mid-sized sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,90.0,1598.0,1.0,16830.0,57301,18608.0,113000.0,19589.0,19589.0,32800.0,2015
bmw,218i,2021.0,2021-09-03,luxury sedan,"parf car, premium ad car",auto,100.0,1499.0,1.0,17950.0,64901,74573.0,34710.0,35733.0,42027.0,147777.0,2021
volkswagen,passat,2016.0,2016-11-30,luxury sedan,"parf car, premium ad car",auto,132.0,1798.0,2.0,15220.0,56410,31562.0,113000.0,31404.0,30966.0,50500.0,2016
mini,one,2015.0,2015-11-30,hatchback,"parf car, direct owner sale",auto,75.0,1198.0,2.0,18120.0,59200,14559.0,155000.0,20559.0,10783.0,31800.0,2015
bmw,318i,2010.0,2011-02-28,luxury sedan,"coe car, premium ad car, low mileage car",auto,100.0,1995.0,4.0,12370.0,45586,30586.0,89000.0,30651.0,30651.0,83000.0,2011
hyundai,ioniq,2023.0,2023-07-12,hatchback,"parf car, direct owner sale, electric cars",auto,107.0,,1.0,18730.0,103721,84413.0,14800.0,39225.0,1915.0,168000.0,2023
audi,q5,2016.0,2016-12-30,suv,"parf car, direct owner sale, low mileage car",auto,132.0,1984.0,1.0,21710.0,51109,37826.0,65110.0,35276.0,41387.0,75900.0,2016
mercedes-benz,e200,2006.0,2006-11-30,luxury sedan,"coe car, premium ad car, low mileage car",auto,135.0,1796.0,4.0,12000.0,48479,9895.0,163000.0,52577.0,57835.0,24500.0,2006
maserati,grancabrio,2012.0,2013-04-22,sports car,"coe car, premium ad car, low mileage car",auto,338.0,4691.0,4.0,23700.0,109948,97357.0,68888.0,131092.0,131092.0,209888.0,2013
honda,vezel,2015.0,2016-03-02,suv,"parf car, premium ad car",auto,96.0,1496.0,2.0,17930.0,56989,15072.0,110000.0,19690.0,9690.0,35500.0,2016
honda,fit,2008.0,2008-05-23,hatchback,coe car,auto,73.0,1339.0,4.0,12890.0,38192,15036.0,145000.0,12277.0,12277.0,50800.0,2008
mazda,cx-3,2021.0,2021-05-17,suv,parf car,auto,85.0,1496.0,1.0,13190.0,48002,44086.0,47000.0,15593.0,15593.0,96800.0,2021
mercedes-benz,c180,2011.0,2011-05-16,luxury sedan,coe car,auto,115.0,1597.0,3.0,12990.0,33140,20865.0,128266.5,30062.0,30062.0,81800.0,2011
toyota,alphard,2010.0,2010-08-25,mpv,coe car,auto,125.0,2362.0,6.0,16600.0,32914,20389.0,159221.0,44006.0,44006.0,102800.0,2010
nissan,sylphy,2007.0,2007-10-20,mid-sized sedan,"coe car, premium ad car, low mileage car",auto,80.0,1498.0,4.0,11300.0,42564,14239.0,150000.0,16289.0,17918.0,37800.0,2007
mercedes-benz,a200,2019.0,2019-09-26,hatchback,"parf car, premium ad car",auto,120.0,1332.0,2.0,18740.0,38602,48389.0,80000.0,32681.0,37754.0,116300.0,2019
rolls-royce,ghost,2011.0,2013-11-13,luxury sedan,"coe car, rare & exotic, premium ad car, low mileage car",auto,420.0,6592.0,3.0,62250.0,128094,102475.0,16900.0,318062.0,318062.0,579000.0,2013
mercedes-benz,glc200,2017.0,2017-12-26,suv,parf car,auto,135.0,1991.0,2.0,25480.0,57414,53891.0,103000.0,42671.0,51740.0,115800.0,2017
hyundai,elantra,2018.0,2018-11-21,mid-sized sedan,parf car,auto,93.0,1591.0,1.0,14090.0,28199,22759.0,73679.0,14645.0,14645.0,69800.0,2018
mercedes-benz,c200,2008.0,2008-07-24,luxury sedan,coe car,auto,135.0,1796.0,5.0,12550.0,38712,15018.0,145000.0,43064.0,43064.0,48700.0,2008
toyota,camry,2006.0,2006-12-13,luxury sedan,coe car,auto,108.0,1998.0,2.0,10880.0,55187,12580.0,156756.5,28129.0,30942.0,24800.0,2006
bmw,x4,2017.0,2017-11-28,suv,parf car,auto,135.0,1997.0,2.0,23840.0,57390,53151.0,85500.0,43698.0,53178.0,103800.0,2017
bmw,320,1996.0,1996-10-17,sports car,"coe car, premium ad car",manual,,1991.0,6.0,70100.0,50932,9140.0,124500.0,54712.0,82068.0,125800.0,1996
,golf,2016.0,2017-10-24,hatchback,"parf car, direct owner sale",auto,92.0,1395.0,4.0,12320.0,41617,23184.0,91900.0,23700.0,15180.0,47000.0,2017
chevrolet,optra,2009.0,2010-03-22,stationwagon,"coe car, premium ad car",auto,80.0,1598.0,4.0,,15988,1481.0,149838.0,14010.0,14010.0,4800.0,2010
hyundai,elantra,2016.0,2016-05-11,mid-sized sedan,"parf car, premium ad car",auto,93.0,1591.0,3.0,13110.0,47889,18528.0,153000.0,17132.0,17132.0,33500.0,2016
mercedes-benz,a180,2020.0,2021-04-27,luxury sedan,parf car,auto,96.0,1332.0,2.0,17940.0,49640,61537.0,48000.0,31862.0,36607.0,141500.0,2021
mercedes-benz,amg,2021.0,2021-11-16,luxury sedan,"parf car, low mileage car",auto,96.0,1332.0,1.0,19760.0,47010,63427.0,24000.0,33665.0,39131.0,162800.0,2021
jaguar,f-type,2017.0,2020-03-23,sports car,"parf car, premium ad car, low mileage car",auto,250.0,2995.0,3.0,30160.0,30012,107845.0,19888.0,82961.0,121330.0,230000.0,2020
,cerato,2018.0,2019-03-15,mid-sized sedan,"parf car, premium ad car",auto,93.0,1591.0,1.0,19410.0,26170,21981.0,78000.0,13651.0,13651.0,99000.0,2019
kia,carens,2016.0,2016-07-22,mpv,"parf car, premium ad car",auto,104.0,1685.0,4.0,13770.0,49700,20996.0,124000.0,22006.0,17809.0,37800.0,2016
,wish,2009.0,2009-03-27,mpv,"coe car, premium ad car, sgcarmart warranty cars",auto,97.0,1794.0,2.0,11880.0,33018,15785.0,149838.0,18662.0,18662.0,56800.0,2009
mercedes-benz,amg,2020.0,2021-07-16,suv,parf car,auto,120.0,1332.0,2.0,21890.0,56100,69278.0,39000.0,33839.0,39375.0,174800.0,2021
volkswagen,golf,2016.0,2016-10-31,hatchback,"parf car, premium ad car, sgcarmart warranty cars",auto,110.0,1395.0,3.0,16950.0,56410,23637.0,113272.0,25045.0,17063.0,48800.0,2016
jaguar,xj,2016.0,2017-09-28,luxury sedan,"parf car, premium ad car, low mileage car",auto,177.0,1999.0,2.0,27410.0,48005,78098.0,42527.0,68828.0,95891.0,138000.0,2017
bmw,m5,2012.0,2013-03-26,sports car,"coe car, premium ad car",auto,412.0,4395.0,3.0,18950.0,106916,85533.0,128800.0,94681.0,142426.0,164800.0,2013
honda,odyssey,2008.0,2008-10-21,mpv,"coe car, premium ad car",auto,118.0,2354.0,5.0,13990.0,32279,14044.0,145000.0,28317.0,28317.0,60888.0,2008
lexus,es,2015.0,2015-11-06,luxury sedan,parf car,auto,135.0,2494.0,2.0,23070.0,60000,34149.0,99000.0,40884.0,49238.0,51800.0,2015
bmw,318ci,2000.0,2000-05-15,sports car,"coe car, direct owner sale, low mileage car",auto,,1895.0,6.0,13720.0,33018,15840.0,223000.0,36397.0,50956.0,65800.0,2000
mitsubishi,lancer,2008.0,2008-10-31,mid-sized sedan,"coe car, premium ad car",manual,114.0,1998.0,5.0,13020.0,38712,14509.0,145000.0,18840.0,9429.0,48800.0,2008
audi,a3,2016.0,2016-10-31,luxury sedan,"parf car, consignment car",auto,92.0,1395.0,2.0,14650.0,54200,22187.0,98000.0,25057.0,17080.0,40800.0,2016
mazda,2,2015.0,2015-03-25,mpv,"parf car, sgcarmart warranty cars",auto,120.0,2261.0,2.0,16650.0,71889,17488.0,109000.0,22762.0,23867.0,24800.0,2015
,harrier,2015.0,2015-08-14,suv,"parf car, direct owner sale",auto,111.0,1986.0,3.0,17770.0,60789,21212.0,155000.0,28311.0,26636.0,32500.0,2015
hyundai,avante,2020.0,2020-08-28,mid-sized sedan,"parf car, premium ad car",auto,93.0,1591.0,1.0,12600.0,35710,32664.0,76000.0,15036.0,15036.0,83000.0,2020
porsche,cayenne,2011.0,2012-01-20,suv,"coe car, low mileage car",auto,220.0,3598.0,5.0,22630.0,79034,60066.0,94000.0,85306.0,85306.0,172000.0,2012
opel,astra,2017.0,2017-11-06,hatchback,"parf car, consignment car",auto,77.0,999.0,2.0,11260.0,41617,17057.0,120000.0,20036.0,5051.0,39777.0,2017
mercedes-benz,amg,2021.0,2023-11-29,suv,"parf car, almost new car, low mileage car",auto,120.0,1332.0,1.0,23080.0,110001,136181.0,4000.0,36302.0,42823.0,239800.0,2023
mitsubishi,evolution,2005.0,2006-03-08,sports car,"coe car, direct owner sale, low mileage car",manual,206.0,1997.0,1.0,86260.0,50932,8791.0,174000.0,35814.0,39396.0,148880.0,2006
bmw,x1,2017.0,2017-06-28,suv,parf car,auto,100.0,1499.0,3.0,17620.0,52000,33077.0,108000.0,30855.0,30197.0,65800.0,2017
toyota,hiace,2016.0,2016-03-21,van,-,manual,,2982.0,4.0,19240.0,38983,6867.0,98000.0,27741.0,1388.0,33888.0,2016
hyundai,avante,2019.0,2020-02-26,mid-sized sedan,"parf car, sgcarmart warranty cars",auto,93.0,1591.0,2.0,13760.0,30010,26582.0,62000.0,12958.0,12958.0,83800.0,2020
honda,vezel,2021.0,2022-12-30,suv,"parf car, premium ad car, low mileage car",auto,87.0,1496.0,1.0,15800.0,88007,82318.0,33.0,23204.0,9486.0,139800.0,2022
honda,jazz,2008.0,2008-03-25,hatchback,"coe car, premium ad car",manual,60.0,1339.0,5.0,10800.0,39274,14827.0,220000.0,14032.0,15436.0,40800.0,2008
porsche,718,2023.0,2023-03-02,sports car,"parf car, rare & exotic, premium ad car, low mileage car",auto,368.0,3996.0,1.0,69450.0,105524,367153.0,3888.0,198626.0,376978.0,788000.0,2023
renault,grand,2016.0,2016-05-18,mpv,"parf car, direct owner sale, low mileage car",auto,81.0,1461.0,2.0,17860.0,47889,18760.0,75000.0,25276.0,17387.0,43000.0,2016
bmw,325i,1991.0,1991-09-05,luxury sedan,"coe car, consignment car",auto,,2494.0,6.0,16680.0,33018,15840.0,130000.0,40333.0,60500.0,80000.0,1991
kia,cerato,2017.0,2018-01-05,mid-sized sedan,parf car,auto,95.0,1591.0,3.0,14120.0,46791,26026.0,91000.0,15565.0,15565.0,55800.0,2018
toyota,prius,2018.0,2018-10-16,mpv,"parf car, premium ad car, hybrid cars",auto,100.0,1798.0,1.0,17510.0,31301,30124.0,111246.0,30006.0,24009.0,86500.0,2018
honda,vezel,2021.0,2023-10-30,suv,"parf car, almost new car, premium ad car, hybrid cars",auto,174.0,1496.0,1.0,17180.0,122110,110199.0,32539.0,28343.0,16681.0,165800.0,2023
honda,vezel,2016.0,2017-08-08,suv,"parf car, premium ad car, hybrid cars",auto,112.0,1496.0,1.0,15790.0,50001,17658.0,72000.0,26427.0,5000.0,48800.0,2017
mercedes-benz,cla180,2015.0,2016-10-26,luxury sedan,"parf car, premium ad car",auto,90.0,1595.0,2.0,18110.0,51507,30194.0,118000.0,27178.0,30050.0,57800.0,2016
mercedes-benz,cla250,2015.0,2015-05-19,luxury sedan,"parf car, consignment car",auto,155.0,1991.0,2.0,29210.0,78001,22466.0,98500.0,36403.0,32965.0,38888.0,2015
lexus,ls,2021.0,2021-06-29,luxury sedan,"parf car, low mileage car",auto,310.0,3445.0,1.0,38300.0,61190,190935.0,26100.0,125795.0,198431.0,362800.0,2021
audi,a4,2019.0,2020-03-31,luxury sedan,"parf car, premium ad car",auto,140.0,1984.0,1.0,17190.0,32500,47955.0,62000.0,33721.0,39210.0,117777.0,2020
nissan,x-trail,2016.0,2017-01-19,suv,parf car,auto,106.0,1997.0,1.0,13780.0,50010,26302.0,109000.0,23227.0,24518.0,46888.0,2017
nissan,x-trail,2016.0,2016-05-04,suv,"parf car, premium ad car, sgcarmart warranty cars",auto,106.0,1997.0,2.0,17020.0,47000,21778.0,95800.0,22509.0,23513.0,43800.0,2016
audi,q2,2017.0,2017-10-12,suv,"parf car, premium ad car",auto,110.0,1395.0,1.0,17720.0,48109,30119.0,68950.0,24800.0,21720.0,69800.0,2017
kia,seltos,2020.0,2020-12-09,suv,parf car,auto,103.0,1353.0,1.0,15610.0,41101,39662.0,61000.0,17345.0,17345.0,109888.0,2020
mitsubishi,evolution,2005.0,2006-04-03,sports car,"coe car, direct owner sale",auto,206.0,1997.0,6.0,74050.0,47450,8138.0,153000.0,35710.0,39281.0,126999.0,2006
toyota,raize,2020.0,2020-12-17,suv,"parf car, premium ad car",auto,72.0,996.0,2.0,13560.0,40714,32641.0,78874.0,19359.0,9359.0,90000.0,2020
mercedes-benz,amg,2019.0,2019-09-23,luxury sedan,parf car,auto,100.0,1332.0,1.0,21870.0,39889,57745.0,99685.0,40674.0,48944.0,139800.0,2019
volkswagen,golf,2016.0,2017-05-22,hatchback,"parf car, premium ad car",auto,81.0,1197.0,2.0,13610.0,51106,19021.0,98000.0,18062.0,8062.0,41800.0,2017
toyota,vios,2010.0,2010-08-18,mid-sized sedan,"coe car, low mileage car",auto,80.0,1497.0,3.0,12740.0,16095,3510.0,127658.0,12306.0,12306.0,13888.0,2010
bmw,320i,2019.0,2020-02-21,luxury sedan,parf car,auto,135.0,1998.0,1.0,19850.0,32889,59120.0,55500.0,44744.0,54642.0,136800.0,2020
,vezel,2016.0,2016-10-10,suv,parf car,auto,96.0,1496.0,1.0,13520.0,51506,18452.0,115000.0,20611.0,10856.0,36800.0,2016
lexus,nx,2018.0,2018-03-29,suv,parf car,auto,175.0,1998.0,1.0,22460.0,37010,50185.0,102399.0,46099.0,56539.0,109800.0,2018
subaru,forester,2018.0,2018-12-29,suv,"parf car, premium ad car",auto,110.0,1995.0,1.0,14600.0,31001,22818.0,88330.0,13438.0,13438.0,69880.0,2018
lexus,rx,2016.0,2016-12-30,suv,"parf car, premium ad car",auto,175.0,1998.0,3.0,25070.0,50389,49808.0,98000.0,50208.0,62375.0,92800.0,2016
mercedes-benz,b160,2011.0,2011-08-24,hatchback,"coe car, direct owner sale",auto,70.0,1498.0,2.0,9890.0,46358,32349.0,137659.0,24329.0,24329.0,69000.0,2011
toyota,vios,2018.0,2018-12-17,mid-sized sedan,"opc car, parf car, low mileage car",auto,79.0,1496.0,1.0,12090.0,11457,14565.0,21051.0,13781.0,13781.0,58800.0,2018
suzuki,every,2022.0,2022-12-29,van,"premium ad car, low mileage car",auto,,658.0,2.0,8520.0,60178,51407.0,15000.0,12645.0,633.0,72800.0,2022
maserati,levante,2019.0,2021-01-12,suv,"parf car, premium ad car, low mileage car",auto,257.0,2979.0,4.0,36340.0,49500,105957.0,15000.0,69922.0,97860.0,288000.0,2021
